Entity,Code,Day,stringency_index
Albania,ALB,18/10/2020,54.63
Albania,ALB,19/10/2020,54.63
Albania,ALB,20/10/2020,54.63
Albania,ALB,21/10/2020,54.63
Albania,ALB,22/10/2020,54.63
Albania,ALB,23/10/2020,54.63
Albania,ALB,24/10/2020,54.63
Albania,ALB,25/10/2020,54.63
Albania,ALB,26/10/2020,54.63
Albania,ALB,27/10/2020,54.63
Albania,ALB,28/10/2020,54.63
Albania,ALB,29/10/2020,54.63
Albania,ALB,30/10/2020,54.63
Albania,ALB,31/10/2020,54.63
Albania,ALB,1/11/2020,50.93
Albania,ALB,2/11/2020,50.93
Albania,ALB,3/11/2020,50.93
Albania,ALB,4/11/2020,50.93
Albania,ALB,5/11/2020,50.93
Albania,ALB,6/11/2020,50.93
Albania,ALB,7/11/2020,50.93
Albania,ALB,8/11/2020,50.93
Albania,ALB,9/11/2020,50.93
Albania,ALB,10/11/2020,50.93
Albania,ALB,11/11/2020,50.93
Albania,ALB,12/11/2020,65.74
Albania,ALB,13/11/2020,65.74
Albania,ALB,14/11/2020,65.74
Albania,ALB,15/11/2020,65.74
Albania,ALB,16/11/2020,65.74
Albania,ALB,17/11/2020,65.74
Albania,ALB,18/11/2020,65.74
Albania,ALB,19/11/2020,65.74
Albania,ALB,20/11/2020,65.74
Albania,ALB,21/11/2020,65.74
Albania,ALB,22/11/2020,65.74
Albania,ALB,23/11/2020,65.74
Albania,ALB,24/11/2020,65.74
Albania,ALB,25/11/2020,65.74
Albania,ALB,26/11/2020,65.74
Albania,ALB,27/11/2020,65.74
Albania,ALB,28/11/2020,65.74
Albania,ALB,29/11/2020,65.74
Albania,ALB,30/11/2020,65.74
Albania,ALB,1/12/2020,65.74
Albania,ALB,2/12/2020,65.74
Albania,ALB,3/12/2020,65.74
Albania,ALB,4/12/2020,65.74
Albania,ALB,5/12/2020,65.74
Albania,ALB,6/12/2020,65.74
Albania,ALB,7/12/2020,65.74
Albania,ALB,8/12/2020,65.74
Albania,ALB,9/12/2020,65.74
Albania,ALB,10/12/2020,65.74
Albania,ALB,11/12/2020,65.74
Albania,ALB,12/12/2020,65.74
Albania,ALB,13/12/2020,65.74
Albania,ALB,14/12/2020,65.74
Albania,ALB,15/12/2020,65.74
Albania,ALB,16/12/2020,65.74
Albania,ALB,17/12/2020,65.74
Albania,ALB,18/12/2020,65.74
Albania,ALB,19/12/2020,65.74
Albania,ALB,20/12/2020,54.63
Albania,ALB,21/12/2020,60.19
Albania,ALB,22/12/2020,60.19
Albania,ALB,23/12/2020,60.19
Albania,ALB,24/12/2020,56.48
Albania,ALB,25/12/2020,56.48
Albania,ALB,26/12/2020,56.48
Albania,ALB,27/12/2020,56.48
Albania,ALB,28/12/2020,56.48
Albania,ALB,29/12/2020,56.48
Albania,ALB,30/12/2020,56.48
Albania,ALB,31/12/2020,56.48
Albania,ALB,1/01/2021,56.48
Albania,ALB,2/01/2021,56.48
Albania,ALB,3/01/2021,56.48
Albania,ALB,4/01/2021,56.48
Albania,ALB,5/01/2021,56.48
Albania,ALB,6/01/2021,56.48
Albania,ALB,7/01/2021,56.48
Albania,ALB,8/01/2021,56.48
Albania,ALB,9/01/2021,56.48
Albania,ALB,10/01/2021,56.48
Albania,ALB,11/01/2021,60.19
Albania,ALB,12/01/2021,60.19
Albania,ALB,13/01/2021,60.19
Albania,ALB,14/01/2021,60.19
Albania,ALB,15/01/2021,60.19
Albania,ALB,16/01/2021,60.19
Albania,ALB,17/01/2021,60.19
Albania,ALB,18/01/2021,60.19
Albania,ALB,19/01/2021,60.19
Albania,ALB,20/01/2021,60.19
Albania,ALB,21/01/2021,60.19
Albania,ALB,22/01/2021,60.19
Albania,ALB,23/01/2021,60.19
Albania,ALB,24/01/2021,60.19
Albania,ALB,25/01/2021,60.19
Albania,ALB,26/01/2021,60.19
Albania,ALB,27/01/2021,60.19
Albania,ALB,28/01/2021,60.19
Albania,ALB,29/01/2021,60.19
Albania,ALB,30/01/2021,60.19
Albania,ALB,31/01/2021,60.19
Albania,ALB,1/02/2021,60.19
Albania,ALB,2/02/2021,60.19
Albania,ALB,3/02/2021,60.19
Albania,ALB,4/02/2021,60.19
Albania,ALB,5/02/2021,60.19
Albania,ALB,6/02/2021,60.19
Albania,ALB,7/02/2021,60.19
Albania,ALB,8/02/2021,60.19
Albania,ALB,9/02/2021,60.19
Albania,ALB,10/02/2021,60.19
Albania,ALB,11/02/2021,60.19
Albania,ALB,12/02/2021,60.19
Albania,ALB,13/02/2021,60.19
Albania,ALB,14/02/2021,60.19
Albania,ALB,15/02/2021,60.19
Albania,ALB,16/02/2021,60.19
Albania,ALB,17/02/2021,60.19
Albania,ALB,18/02/2021,60.19
Albania,ALB,19/02/2021,60.19
Albania,ALB,20/02/2021,60.19
Albania,ALB,21/02/2021,60.19
Albania,ALB,22/02/2021,60.19
Albania,ALB,23/02/2021,60.19
Albania,ALB,24/02/2021,60.19
Albania,ALB,25/02/2021,60.19
Albania,ALB,26/02/2021,60.19
Albania,ALB,27/02/2021,60.19
Albania,ALB,28/02/2021,60.19
Albania,ALB,1/03/2021,60.19
Albania,ALB,2/03/2021,60.19
Albania,ALB,3/03/2021,60.19
Albania,ALB,4/03/2021,60.19
Albania,ALB,5/03/2021,60.19
Albania,ALB,6/03/2021,60.19
Albania,ALB,7/03/2021,60.19
Albania,ALB,8/03/2021,60.19
Albania,ALB,9/03/2021,60.19
Albania,ALB,10/03/2021,60.19
Albania,ALB,11/03/2021,60.19
Albania,ALB,12/03/2021,60.19
Albania,ALB,13/03/2021,60.19
Albania,ALB,14/03/2021,60.19
Albania,ALB,15/03/2021,60.19
Albania,ALB,16/03/2021,60.19
Albania,ALB,17/03/2021,60.19
Albania,ALB,18/03/2021,60.19
Albania,ALB,19/03/2021,60.19
Albania,ALB,20/03/2021,60.19
Albania,ALB,21/03/2021,60.19
Albania,ALB,22/03/2021,60.19
Algeria,DZA,21/01/2020,0
Algeria,DZA,22/01/2020,0
Algeria,DZA,23/01/2020,0
Algeria,DZA,24/01/2020,0
Algeria,DZA,25/01/2020,0
Algeria,DZA,26/01/2020,0
Algeria,DZA,27/01/2020,0
Algeria,DZA,28/01/2020,0
Algeria,DZA,29/01/2020,0
Algeria,DZA,30/01/2020,0
Algeria,DZA,31/01/2020,0
Algeria,DZA,1/02/2020,0
Algeria,DZA,2/02/2020,0
Algeria,DZA,3/02/2020,0
Algeria,DZA,4/02/2020,0
Algeria,DZA,5/02/2020,0
Algeria,DZA,6/02/2020,0
Algeria,DZA,7/02/2020,0
Algeria,DZA,8/02/2020,0
Algeria,DZA,9/02/2020,0
Algeria,DZA,10/02/2020,0
Algeria,DZA,11/02/2020,0
Algeria,DZA,12/02/2020,0
Algeria,DZA,13/02/2020,0
Algeria,DZA,14/02/2020,0
Algeria,DZA,15/02/2020,0
Algeria,DZA,16/02/2020,0
Algeria,DZA,17/02/2020,0
Algeria,DZA,18/02/2020,0
Algeria,DZA,19/02/2020,0
Algeria,DZA,20/02/2020,0
Algeria,DZA,21/02/2020,0
Algeria,DZA,22/02/2020,0
Algeria,DZA,23/02/2020,0
Algeria,DZA,24/02/2020,0
Algeria,DZA,25/02/2020,0
Algeria,DZA,26/02/2020,0
Algeria,DZA,27/02/2020,0
Algeria,DZA,28/02/2020,0
Algeria,DZA,29/02/2020,0
Algeria,DZA,1/03/2020,0
Algeria,DZA,2/03/2020,0
Algeria,DZA,3/03/2020,0
Algeria,DZA,4/03/2020,0
Algeria,DZA,5/03/2020,5.56
Algeria,DZA,6/03/2020,5.56
Algeria,DZA,7/03/2020,5.56
Algeria,DZA,8/03/2020,5.56
Algeria,DZA,9/03/2020,5.56
Algeria,DZA,10/03/2020,16.67
Algeria,DZA,11/03/2020,16.67
Algeria,DZA,12/03/2020,30.56
Algeria,DZA,13/03/2020,30.56
Algeria,DZA,14/03/2020,36.11
Algeria,DZA,15/03/2020,36.11
Algeria,DZA,16/03/2020,36.11
Algeria,DZA,17/03/2020,38.89
Algeria,DZA,18/03/2020,38.89
Algeria,DZA,19/03/2020,38.89
Algeria,DZA,20/03/2020,38.89
Algeria,DZA,21/03/2020,38.89
Algeria,DZA,22/03/2020,38.89
Algeria,DZA,23/03/2020,75
Algeria,DZA,24/03/2020,75
Algeria,DZA,25/03/2020,75
Algeria,DZA,26/03/2020,75
Algeria,DZA,27/03/2020,75
Algeria,DZA,28/03/2020,75
Algeria,DZA,29/03/2020,75
Algeria,DZA,30/03/2020,86.57
Algeria,DZA,31/03/2020,86.57
Algeria,DZA,1/04/2020,86.57
Algeria,DZA,2/04/2020,86.57
Algeria,DZA,3/04/2020,86.57
Algeria,DZA,4/04/2020,86.57
Algeria,DZA,5/04/2020,86.57
Algeria,DZA,6/04/2020,86.57
Algeria,DZA,7/04/2020,86.57
Algeria,DZA,8/04/2020,86.57
Algeria,DZA,9/04/2020,86.57
Algeria,DZA,10/04/2020,86.57
Algeria,DZA,11/04/2020,86.57
Algeria,DZA,12/04/2020,86.57
Algeria,DZA,13/04/2020,86.57
Algeria,DZA,14/04/2020,92.13
Algeria,DZA,15/04/2020,92.13
Algeria,DZA,16/04/2020,92.13
Algeria,DZA,17/04/2020,92.13
Algeria,DZA,18/04/2020,92.13
Algeria,DZA,19/04/2020,92.13
Algeria,DZA,20/04/2020,92.13
Algeria,DZA,21/04/2020,92.13
Algeria,DZA,22/04/2020,92.13
Algeria,DZA,23/04/2020,92.13
Algeria,DZA,24/04/2020,76.85
Algeria,DZA,25/04/2020,76.85
Algeria,DZA,26/04/2020,76.85
Algeria,DZA,27/04/2020,76.85
Algeria,DZA,28/04/2020,76.85
Algeria,DZA,29/04/2020,76.85
Algeria,DZA,30/04/2020,76.85
Algeria,DZA,1/05/2020,76.85
Algeria,DZA,2/05/2020,76.85
Algeria,DZA,3/05/2020,76.85
Algeria,DZA,4/05/2020,76.85
Algeria,DZA,5/05/2020,76.85
Algeria,DZA,6/05/2020,76.85
Algeria,DZA,7/05/2020,76.85
Algeria,DZA,8/05/2020,76.85
Algeria,DZA,9/05/2020,76.85
Algeria,DZA,10/05/2020,76.85
Algeria,DZA,11/05/2020,76.85
Algeria,DZA,12/05/2020,87.96
Algeria,DZA,13/05/2020,87.96
Algeria,DZA,14/05/2020,76.85
Algeria,DZA,15/05/2020,76.85
Algeria,DZA,16/05/2020,76.85
Algeria,DZA,17/05/2020,76.85
Algeria,DZA,18/05/2020,76.85
Algeria,DZA,19/05/2020,76.85
Algeria,DZA,20/05/2020,76.85
Algeria,DZA,21/05/2020,76.85
Algeria,DZA,22/05/2020,76.85
Algeria,DZA,23/05/2020,76.85
Algeria,DZA,24/05/2020,76.85
Algeria,DZA,25/05/2020,76.85
Algeria,DZA,26/05/2020,76.85
Algeria,DZA,27/05/2020,76.85
Algeria,DZA,28/05/2020,76.85
Algeria,DZA,29/05/2020,76.85
Algeria,DZA,30/05/2020,76.85
Algeria,DZA,31/05/2020,76.85
Algeria,DZA,1/06/2020,76.85
Algeria,DZA,2/06/2020,76.85
Algeria,DZA,3/06/2020,76.85
Algeria,DZA,4/06/2020,76.85
Algeria,DZA,5/06/2020,76.85
Algeria,DZA,6/06/2020,76.85
Algeria,DZA,7/06/2020,76.85
Algeria,DZA,8/06/2020,76.85
Algeria,DZA,9/06/2020,76.85
Algeria,DZA,10/06/2020,76.85
Algeria,DZA,11/06/2020,76.85
Algeria,DZA,12/06/2020,76.85
Algeria,DZA,13/06/2020,76.85
Algeria,DZA,14/06/2020,65.74
Algeria,DZA,15/06/2020,65.74
Algeria,DZA,16/06/2020,65.74
Algeria,DZA,17/06/2020,65.74
Algeria,DZA,18/06/2020,65.74
Algeria,DZA,19/06/2020,65.74
Algeria,DZA,20/06/2020,65.74
Algeria,DZA,21/06/2020,65.74
Algeria,DZA,22/06/2020,65.74
Algeria,DZA,23/06/2020,65.74
Algeria,DZA,24/06/2020,65.74
Algeria,DZA,25/06/2020,65.74
Algeria,DZA,26/06/2020,65.74
Algeria,DZA,27/06/2020,65.74
Algeria,DZA,28/06/2020,65.74
Algeria,DZA,29/06/2020,65.74
Algeria,DZA,30/06/2020,65.74
Algeria,DZA,1/07/2020,65.74
Algeria,DZA,2/07/2020,65.74
Algeria,DZA,3/07/2020,65.74
Algeria,DZA,4/07/2020,65.74
Algeria,DZA,5/07/2020,65.74
Algeria,DZA,6/07/2020,65.74
Algeria,DZA,7/07/2020,65.74
Algeria,DZA,8/07/2020,65.74
Algeria,DZA,9/07/2020,65.74
Algeria,DZA,10/07/2020,74.07
Algeria,DZA,11/07/2020,74.07
Algeria,DZA,12/07/2020,74.07
Algeria,DZA,13/07/2020,74.07
Algeria,DZA,14/07/2020,74.07
Algeria,DZA,15/07/2020,74.07
Algeria,DZA,16/07/2020,74.07
Algeria,DZA,17/07/2020,74.07
Algeria,DZA,18/07/2020,74.07
Algeria,DZA,19/07/2020,74.07
Algeria,DZA,20/07/2020,74.07
Algeria,DZA,21/07/2020,74.07
Algeria,DZA,22/07/2020,74.07
Algeria,DZA,23/07/2020,74.07
Algeria,DZA,24/07/2020,74.07
Algeria,DZA,25/07/2020,74.07
Algeria,DZA,26/07/2020,74.07
Algeria,DZA,27/07/2020,79.63
Algeria,DZA,28/07/2020,79.63
Algeria,DZA,29/07/2020,79.63
Algeria,DZA,30/07/2020,79.63
Algeria,DZA,31/07/2020,79.63
Algeria,DZA,1/08/2020,79.63
Algeria,DZA,2/08/2020,79.63
Algeria,DZA,3/08/2020,79.63
Algeria,DZA,4/08/2020,79.63
Algeria,DZA,5/08/2020,79.63
Algeria,DZA,6/08/2020,79.63
Algeria,DZA,7/08/2020,79.63
Algeria,DZA,8/08/2020,87.96
Algeria,DZA,9/08/2020,87.96
Algeria,DZA,10/08/2020,85.19
Algeria,DZA,11/08/2020,85.19
Algeria,DZA,12/08/2020,85.19
Algeria,DZA,13/08/2020,85.19
Algeria,DZA,14/08/2020,85.19
Algeria,DZA,15/08/2020,68.52
Algeria,DZA,16/08/2020,68.52
Algeria,DZA,17/08/2020,68.52
Algeria,DZA,18/08/2020,79.63
Algeria,DZA,19/08/2020,79.63
Algeria,DZA,20/08/2020,79.63
Algeria,DZA,21/08/2020,79.63
Algeria,DZA,22/08/2020,79.63
Algeria,DZA,23/08/2020,79.63
Algeria,DZA,24/08/2020,79.63
Algeria,DZA,25/08/2020,79.63
Algeria,DZA,26/08/2020,79.63
Algeria,DZA,27/08/2020,79.63
Algeria,DZA,28/08/2020,79.63
Algeria,DZA,29/08/2020,79.63
Algeria,DZA,30/08/2020,79.63
Algeria,DZA,31/08/2020,79.63
Algeria,DZA,1/09/2020,75.93
Algeria,DZA,2/09/2020,75.93
Algeria,DZA,3/09/2020,75.93
Algeria,DZA,4/09/2020,75.93
Algeria,DZA,5/09/2020,75.93
Algeria,DZA,6/09/2020,75.93
Algeria,DZA,7/09/2020,75.93
Algeria,DZA,8/09/2020,75.93
Algeria,DZA,9/09/2020,75.93
Algeria,DZA,10/09/2020,75.93
Algeria,DZA,11/09/2020,75.93
Algeria,DZA,12/09/2020,75.93
Algeria,DZA,13/09/2020,75.93
Algeria,DZA,14/09/2020,75.93
Algeria,DZA,15/09/2020,75.93
Algeria,DZA,16/09/2020,75.93
Algeria,DZA,17/09/2020,75.93
Algeria,DZA,18/09/2020,75.93
Algeria,DZA,19/09/2020,75.93
Algeria,DZA,20/09/2020,75.93
Algeria,DZA,21/09/2020,75.93
Algeria,DZA,22/09/2020,75.93
Algeria,DZA,23/09/2020,75.93
Algeria,DZA,24/09/2020,75.93
Algeria,DZA,25/09/2020,75.93
Algeria,DZA,26/09/2020,75.93
Algeria,DZA,27/09/2020,75.93
Algeria,DZA,28/09/2020,75.93
Algeria,DZA,29/09/2020,75.93
Algeria,DZA,30/09/2020,75.93
Algeria,DZA,1/10/2020,75.93
Algeria,DZA,2/10/2020,75.93
Algeria,DZA,3/10/2020,75.93
Algeria,DZA,4/10/2020,75.93
Algeria,DZA,5/10/2020,75.93
Algeria,DZA,6/10/2020,75.93
Algeria,DZA,7/10/2020,75.93
Algeria,DZA,8/10/2020,75.93
Algeria,DZA,9/10/2020,75.93
Algeria,DZA,10/10/2020,75.93
Algeria,DZA,11/10/2020,75.93
Algeria,DZA,12/10/2020,75.93
Algeria,DZA,13/10/2020,75.93
Algeria,DZA,14/10/2020,75.93
Algeria,DZA,15/10/2020,75.93
Algeria,DZA,16/10/2020,75.93
Algeria,DZA,17/10/2020,75.93
Algeria,DZA,18/10/2020,75.93
Algeria,DZA,19/10/2020,75.93
Algeria,DZA,20/10/2020,75.93
Algeria,DZA,21/10/2020,75.93
Algeria,DZA,22/10/2020,75
Algeria,DZA,23/10/2020,75
Algeria,DZA,24/10/2020,75
Algeria,DZA,25/10/2020,75
Algeria,DZA,26/10/2020,75
Algeria,DZA,27/10/2020,75
Algeria,DZA,28/10/2020,75
Algeria,DZA,29/10/2020,75
Algeria,DZA,30/10/2020,75
Algeria,DZA,31/10/2020,75
Algeria,DZA,1/11/2020,75
Algeria,DZA,2/11/2020,75
Algeria,DZA,3/11/2020,75
Algeria,DZA,4/11/2020,71.3
Algeria,DZA,5/11/2020,71.3
Algeria,DZA,6/11/2020,71.3
Algeria,DZA,7/11/2020,71.3
Algeria,DZA,8/11/2020,71.3
Algeria,DZA,9/11/2020,71.3
Algeria,DZA,10/11/2020,68.52
Algeria,DZA,11/11/2020,68.52
Algeria,DZA,12/11/2020,68.52
Algeria,DZA,13/11/2020,68.52
Algeria,DZA,14/11/2020,68.52
Algeria,DZA,15/11/2020,72.22
Algeria,DZA,16/11/2020,72.22
Algeria,DZA,17/11/2020,72.22
Algeria,DZA,18/11/2020,72.22
Algeria,DZA,19/11/2020,72.22
Algeria,DZA,20/11/2020,72.22
Algeria,DZA,21/11/2020,72.22
Algeria,DZA,22/11/2020,72.22
Algeria,DZA,23/11/2020,72.22
Algeria,DZA,24/11/2020,72.22
Algeria,DZA,25/11/2020,72.22
Algeria,DZA,26/11/2020,72.22
Algeria,DZA,27/11/2020,72.22
Algeria,DZA,28/11/2020,72.22
Algeria,DZA,29/11/2020,72.22
Algeria,DZA,30/11/2020,72.22
Algeria,DZA,1/12/2020,72.22
Algeria,DZA,2/12/2020,72.22
Algeria,DZA,3/12/2020,72.22
Algeria,DZA,4/12/2020,72.22
Algeria,DZA,5/12/2020,72.22
Algeria,DZA,6/12/2020,72.22
Algeria,DZA,7/12/2020,72.22
Algeria,DZA,8/12/2020,72.22
Algeria,DZA,9/12/2020,72.22
Algeria,DZA,10/12/2020,72.22
Algeria,DZA,11/12/2020,72.22
Algeria,DZA,12/12/2020,72.22
Algeria,DZA,13/12/2020,72.22
Algeria,DZA,14/12/2020,72.22
Algeria,DZA,15/12/2020,72.22
Algeria,DZA,16/12/2020,72.22
Algeria,DZA,17/12/2020,72.22
Algeria,DZA,18/12/2020,72.22
Algeria,DZA,19/12/2020,72.22
Algeria,DZA,20/12/2020,72.22
Algeria,DZA,21/12/2020,72.22
Algeria,DZA,22/12/2020,72.22
Algeria,DZA,23/12/2020,72.22
Algeria,DZA,24/12/2020,72.22
Algeria,DZA,25/12/2020,72.22
Algeria,DZA,26/12/2020,72.22
Algeria,DZA,27/12/2020,72.22
Algeria,DZA,28/12/2020,72.22
Algeria,DZA,29/12/2020,72.22
Algeria,DZA,30/12/2020,72.22
Algeria,DZA,31/12/2020,72.22
Algeria,DZA,1/01/2021,72.22
Algeria,DZA,2/01/2021,72.22
Algeria,DZA,3/01/2021,72.22
Algeria,DZA,4/01/2021,72.22
Algeria,DZA,5/01/2021,72.22
Algeria,DZA,6/01/2021,72.22
Algeria,DZA,7/01/2021,72.22
Algeria,DZA,8/01/2021,72.22
Algeria,DZA,9/01/2021,72.22
Algeria,DZA,10/01/2021,72.22
Algeria,DZA,11/01/2021,72.22
Algeria,DZA,12/01/2021,72.22
Algeria,DZA,13/01/2021,72.22
Algeria,DZA,14/01/2021,72.22
Algeria,DZA,15/01/2021,72.22
Algeria,DZA,16/01/2021,72.22
Algeria,DZA,17/01/2021,72.22
Algeria,DZA,18/01/2021,72.22
Algeria,DZA,19/01/2021,72.22
Algeria,DZA,20/01/2021,72.22
Algeria,DZA,21/01/2021,72.22
Algeria,DZA,22/01/2021,72.22
Algeria,DZA,23/01/2021,72.22
Algeria,DZA,24/01/2021,72.22
Algeria,DZA,25/01/2021,72.22
Algeria,DZA,26/01/2021,72.22
Algeria,DZA,27/01/2021,72.22
Algeria,DZA,28/01/2021,72.22
Algeria,DZA,29/01/2021,72.22
Algeria,DZA,30/01/2021,72.22
Algeria,DZA,31/01/2021,72.22
Algeria,DZA,1/02/2021,72.22
Algeria,DZA,2/02/2021,72.22
Algeria,DZA,3/02/2021,72.22
Algeria,DZA,4/02/2021,72.22
Algeria,DZA,5/02/2021,72.22
Algeria,DZA,6/02/2021,72.22
Algeria,DZA,7/02/2021,72.22
Algeria,DZA,8/02/2021,72.22
Algeria,DZA,9/02/2021,72.22
Algeria,DZA,10/02/2021,72.22
Algeria,DZA,11/02/2021,72.22
Algeria,DZA,12/02/2021,72.22
Algeria,DZA,13/02/2021,72.22
Algeria,DZA,14/02/2021,72.22
Algeria,DZA,15/02/2021,72.22
Algeria,DZA,16/02/2021,72.22
Algeria,DZA,17/02/2021,72.22
Algeria,DZA,18/02/2021,72.22
Algeria,DZA,19/02/2021,72.22
Algeria,DZA,20/02/2021,72.22
Algeria,DZA,21/02/2021,72.22
Algeria,DZA,22/02/2021,69.44
Algeria,DZA,23/02/2021,69.44
Algeria,DZA,24/02/2021,69.44
Algeria,DZA,25/02/2021,69.44
Algeria,DZA,26/02/2021,69.44
Algeria,DZA,27/02/2021,69.44
Algeria,DZA,28/02/2021,69.44
Algeria,DZA,1/03/2021,69.44
Algeria,DZA,2/03/2021,72.22
Algeria,DZA,3/03/2021,72.22
Algeria,DZA,4/03/2021,72.22
Algeria,DZA,5/03/2021,72.22
Algeria,DZA,6/03/2021,72.22
Algeria,DZA,7/03/2021,72.22
Algeria,DZA,8/03/2021,72.22
Algeria,DZA,9/03/2021,72.22
Algeria,DZA,10/03/2021,72.22
Algeria,DZA,11/03/2021,72.22
Algeria,DZA,12/03/2021,72.22
Algeria,DZA,13/03/2021,72.22
Algeria,DZA,14/03/2021,72.22
Algeria,DZA,15/03/2021,72.22
Andorra,AND,21/01/2020,0
Andorra,AND,22/01/2020,0
Andorra,AND,23/01/2020,0
Andorra,AND,24/01/2020,0
Andorra,AND,25/01/2020,0
Andorra,AND,26/01/2020,0
Andorra,AND,27/01/2020,0
Andorra,AND,28/01/2020,0
Andorra,AND,29/01/2020,0
Andorra,AND,30/01/2020,0
Andorra,AND,31/01/2020,0
Andorra,AND,1/02/2020,0
Andorra,AND,2/02/2020,0
Andorra,AND,3/02/2020,0
Andorra,AND,4/02/2020,0
Andorra,AND,5/02/2020,0
Andorra,AND,6/02/2020,0
Andorra,AND,7/02/2020,0
Andorra,AND,8/02/2020,0
Andorra,AND,9/02/2020,0
Andorra,AND,10/02/2020,0
Andorra,AND,11/02/2020,0
Andorra,AND,12/02/2020,0
Andorra,AND,13/02/2020,0
Andorra,AND,14/02/2020,0
Andorra,AND,15/02/2020,0
Andorra,AND,16/02/2020,0
Andorra,AND,17/02/2020,0
Andorra,AND,18/02/2020,0
Andorra,AND,19/02/2020,0
Andorra,AND,20/02/2020,0
Andorra,AND,21/02/2020,0
Andorra,AND,22/02/2020,0
Andorra,AND,23/02/2020,0
Andorra,AND,24/02/2020,0
Andorra,AND,25/02/2020,0
Andorra,AND,26/02/2020,0
Andorra,AND,27/02/2020,0
Andorra,AND,28/02/2020,0
Andorra,AND,29/02/2020,0
Andorra,AND,1/03/2020,0
Andorra,AND,2/03/2020,0
Andorra,AND,3/03/2020,0
Andorra,AND,4/03/2020,0
Andorra,AND,5/03/2020,0
Andorra,AND,6/03/2020,0
Andorra,AND,7/03/2020,0
Andorra,AND,8/03/2020,0
Andorra,AND,9/03/2020,0
Andorra,AND,10/03/2020,0
Andorra,AND,11/03/2020,0
Andorra,AND,12/03/2020,0
Andorra,AND,13/03/2020,9.26
Andorra,AND,14/03/2020,20.37
Andorra,AND,15/03/2020,20.37
Andorra,AND,16/03/2020,31.48
Andorra,AND,17/03/2020,31.48
Andorra,AND,18/03/2020,31.48
Andorra,AND,19/03/2020,31.48
Andorra,AND,20/03/2020,31.48
Andorra,AND,21/03/2020,31.48
Andorra,AND,22/03/2020,31.48
Andorra,AND,23/03/2020,31.48
Andorra,AND,24/03/2020,31.48
Andorra,AND,25/03/2020,48.15
Andorra,AND,26/03/2020,48.15
Andorra,AND,27/03/2020,48.15
Andorra,AND,28/03/2020,48.15
Andorra,AND,29/03/2020,48.15
Andorra,AND,30/03/2020,48.15
Andorra,AND,31/03/2020,48.15
Andorra,AND,1/04/2020,48.15
Andorra,AND,2/04/2020,48.15
Andorra,AND,3/04/2020,48.15
Andorra,AND,4/04/2020,48.15
Andorra,AND,5/04/2020,48.15
Andorra,AND,6/04/2020,48.15
Andorra,AND,7/04/2020,48.15
Andorra,AND,8/04/2020,56.48
Andorra,AND,9/04/2020,56.48
Andorra,AND,10/04/2020,56.48
Andorra,AND,11/04/2020,56.48
Andorra,AND,12/04/2020,56.48
Andorra,AND,13/04/2020,56.48
Andorra,AND,14/04/2020,56.48
Andorra,AND,15/04/2020,56.48
Andorra,AND,16/04/2020,56.48
Andorra,AND,17/04/2020,56.48
Andorra,AND,18/04/2020,56.48
Andorra,AND,19/04/2020,56.48
Andorra,AND,20/04/2020,52.78
Andorra,AND,21/04/2020,52.78
Andorra,AND,22/04/2020,52.78
Andorra,AND,23/04/2020,52.78
Andorra,AND,24/04/2020,52.78
Andorra,AND,25/04/2020,52.78
Andorra,AND,26/04/2020,52.78
Andorra,AND,27/04/2020,52.78
Andorra,AND,28/04/2020,52.78
Andorra,AND,29/04/2020,52.78
Andorra,AND,30/04/2020,52.78
Andorra,AND,1/05/2020,52.78
Andorra,AND,2/05/2020,52.78
Andorra,AND,3/05/2020,52.78
Andorra,AND,4/05/2020,52.78
Andorra,AND,5/05/2020,52.78
Andorra,AND,6/05/2020,52.78
Andorra,AND,7/05/2020,52.78
Andorra,AND,8/05/2020,52.78
Andorra,AND,9/05/2020,52.78
Andorra,AND,10/05/2020,52.78
Andorra,AND,11/05/2020,50
Andorra,AND,12/05/2020,50
Andorra,AND,13/05/2020,50
Andorra,AND,14/05/2020,50
Andorra,AND,15/05/2020,50
Andorra,AND,16/05/2020,50
Andorra,AND,17/05/2020,50
Andorra,AND,18/05/2020,50
Andorra,AND,19/05/2020,50
Andorra,AND,20/05/2020,50
Andorra,AND,21/05/2020,50
Andorra,AND,22/05/2020,50
Andorra,AND,23/05/2020,50
Andorra,AND,24/05/2020,50
Andorra,AND,25/05/2020,50
Andorra,AND,26/05/2020,50
Andorra,AND,27/05/2020,50
Andorra,AND,28/05/2020,50
Andorra,AND,29/05/2020,50
Andorra,AND,30/05/2020,50
Andorra,AND,31/05/2020,50
Andorra,AND,1/06/2020,50
Andorra,AND,2/06/2020,42.59
Andorra,AND,3/06/2020,42.59
Andorra,AND,4/06/2020,42.59
Andorra,AND,5/06/2020,42.59
Andorra,AND,6/06/2020,42.59
Andorra,AND,7/06/2020,42.59
Andorra,AND,8/06/2020,42.59
Andorra,AND,9/06/2020,42.59
Andorra,AND,10/06/2020,42.59
Andorra,AND,11/06/2020,42.59
Andorra,AND,12/06/2020,42.59
Andorra,AND,13/06/2020,42.59
Andorra,AND,14/06/2020,42.59
Andorra,AND,15/06/2020,42.59
Andorra,AND,16/06/2020,42.59
Andorra,AND,17/06/2020,42.59
Andorra,AND,18/06/2020,42.59
Andorra,AND,19/06/2020,42.59
Andorra,AND,20/06/2020,42.59
